2296097,4.0,12748
1386424,4.0,2905
102929,4.0,11209
1919770,4.0,15437
862850,5.0,4862
1866323,4.0,17389
1599340,4.0,299
1565504,4.0,7841
1627882,5.0,3541
1355085,5.0,14312
2102677,4.0,758
2340390,5.0,13081
1279026,5.0,15394
398194,4.0,5181
2390823,5.0,886
610024,5.0,5518
747744,5.0,2457
825601,5.0,14103
130018,4.0,9768
1723621,4.0,17328
2617437,4.0,13981
882792,4.0,16343
151319,4.0,3368
816897,5.0,15788
1177576,4.0,15425
1929310,4.0,862
1985755,5.0,14482
853266,4.0,9204
644088,4.0,17154
956729,4.0,15472
2120235,4.0,2660
2311749,5.0,886
1239467,4.0,1700
754728,5.0,14961
1383987,5.0,17560
2120016,4.0,15875
1448114,4.0,3256
2087093,5.0,10607
392077,4.0,10082
1813856,4.0,7511
1727493,5.0,6428
851702,4.0,10123
2289275,4.0,2016
2412372,4.0,14056
2379541,4.0,14780
784283,5.0,199
1542044,5.0,2389
1522959,4.0,6974
158179,5.0,13923
2370906,4.0,7696
1245247,5.0,14869
2159197,4.0,10170
2120724,5.0,15129
2144037,4.0,5327
622501,4.0,7521
2604442,4.0,1183
1142074,4.0,16760
1699490,4.0,6117
2625809,4.0,13359
1575680,4.0,413
2626675,4.0,7219
596918,4.0,9295
858248,5.0,3148
2491173,4.0,5538
2524436,5.0,12530
315043,4.0,1470
1352077,5.0,7513
1054828,4.0,11909
995426,4.0,14218
1478051,5.0,7755
1643995,5.0,14856
2283728,5.0,607
1023040,5.0,5317
2328480,4.0,15367
1493073,5.0,10730
1141250,5.0,5226
1168044,5.0,17154
831920,4.0,9786
361837,5.0,3903
1670174,5.0,313
2375307,4.0,3403
2316125,4.0,5066
699894,5.0,13391
1002509,5.0,8317
2074701,4.0,14504
2340324,4.0,9265
2316081,4.0,8627
558243,5.0,3684
1053731,4.0,7756
1114405,4.0,17405
519791,4.0,3756
1587552,5.0,16860
32087,4.0,5628
219174,4.0,16596
1880009,4.0,2443
2237249,4.0,5496
383293,4.0,17324
1274035,4.0,7605
1480841,4.0,13625
613753,5.0,6362
530670,4.0,16286
2491745,5.0,4418
2606799,5.0,431
303821,5.0,7767
1528691,4.0,840
433474,5.0,17417
508491,5.0,11884
1980462,4.0,1905
1494821,4.0,14960
2008700,5.0,7239
545724,5.0,16793
1159135,4.0,4683
349968,4.0,11283
1470255,5.0,1102
1793313,4.0,11065
792157,4.0,17339
1816835,5.0,6702
2330785,5.0,7193
187729,4.0,5054
1352185,5.0,886
2333867,4.0,4656
1707569,4.0,10283
919510,4.0,16147
2055366,4.0,8782
2490222,4.0,3650
1946585,5.0,16641
1428314,5.0,6029
799542,4.0,3288
1038467,4.0,7233
2139374,4.0,15758
355203,4.0,13856
1836556,5.0,6972
439582,4.0,4883
878468,4.0,13255
2483075,5.0,7230
2091736,4.0,8641
2545618,4.0,9592
270533,4.0,4740
2025340,5.0,7356
690837,5.0,16721
1131371,5.0,14550
482666,4.0,13651
1818447,5.0,7706
612844,4.0,14621
171884,5.0,16668
1957974,4.0,16343
897867,4.0,13471
1849474,5.0,12799
1965630,5.0,14759
342396,5.0,7989
2247924,4.0,4266
1399155,4.0,16169
1059489,5.0,17764
1410233,5.0,6037
1755437,4.0,16113
2572553,4.0,11677
149247,5.0,2122
2617918,5.0,17165
311622,4.0,17621
735947,4.0,17324
2407707,4.0,10158
670794,4.0,17703
1691482,4.0,5591
955539,5.0,6450
1675445,5.0,5762
1934737,4.0,2913
2561713,4.0,10583
1040372,5.0,6859
1847081,5.0,11639
1989258,5.0,13557
1779860,5.0,14042
2510551,5.0,4656
1608210,5.0,15563
1182724,4.0,15107
2077278,5.0,473
1825489,4.0,4135
4315,5.0,7208
1947280,4.0,10739
542943,4.0,15070
657521,5.0,7234
1985748,5.0,16438
926110,4.0,2209
795080,5.0,12292
891298,5.0,3900
156740,4.0,14313
398641,5.0,2122
754107,5.0,16377
981800,4.0,11490
1356239,5.0,8493
2162826,5.0,12299
517532,5.0,3444
2225667,5.0,14240
2180755,4.0,3966
2187301,4.0,9645
567419,4.0,13959
343415,4.0,9235
1192432,4.0,8079
160407,4.0,15582
1945567,5.0,6912
893789,5.0,16793
1717732,4.0,9051
667280,5.0,13077
2221639,4.0,6931
2398894,4.0,9429
2260638,5.0,5538
856273,5.0,5050
1797557,5.0,482
86224,4.0,6552
857273,5.0,17627
1814448,5.0,11812
89578,4.0,16495
1085320,4.0,8512
1174530,4.0,10730
45392,4.0,16882
1663694,4.0,6797
296524,4.0,8334
705560,5.0,2000
806630,4.0,15205
795786,4.0,1018
1071274,5.0,14538
931055,4.0,17732
2567635,5.0,15285
2142978,5.0,5762
2208125,4.0,6882
773299,5.0,8954
906645,4.0,8046
1830763,4.0,14660
1569195,5.0,7513
2107564,4.0,7985
1722392,4.0,9645
1822340,4.0,1578
1842264,5.0,3605
1178938,5.0,4123
886982,4.0,13771
912867,4.0,3905
1979019,4.0,11072
1116538,5.0,13593
1414546,4.0,5926
7383,4.0,6971
282102,4.0,12145
466370,5.0,4145
878705,4.0,15529
459633,5.0,11077
609797,4.0,6615
861088,4.0,270
790459,4.0,2756
1710332,5.0,14928
2304264,4.0,10082
798407,4.0,8945
1370274,4.0,5762
410792,5.0,12675
725388,5.0,7155
1468459,4.0,5293
2420804,4.0,16222
2384628,5.0,7624
1458794,5.0,10947
1422960,4.0,30
922238,5.0,13614
24887,5.0,798
68297,4.0,11639
96111,5.0,2874
2568358,5.0,7233
289376,4.0,3938
2571748,4.0,1770
157527,5.0,12748
568603,4.0,3225
263031,4.0,5807
1060569,4.0,1202
1616038,4.0,6014
2603015,5.0,16384
15538,4.0,11051
792879,4.0,2734
197851,5.0,8327
382518,4.0,5787
1335912,4.0,10730
2514634,4.0,5614
1050867,4.0,17299
129538,4.0,7617
1209882,5.0,16969
1056444,4.0,6872
252832,4.0,5946
983600,4.0,1650
2207288,4.0,3816
712419,4.0,13493
1349645,5.0,16265
970794,4.0,15124
1430504,5.0,5448
2569552,5.0,16668
1661045,4.0,1642
1308922,5.0,3864
2452276,4.0,8764
303848,4.0,10981
1922115,5.0,3986
2423278,4.0,13050
1462869,4.0,17169
2278665,4.0,17324
200645,4.0,1370
2287424,5.0,2452
1912666,4.0,15156
1450135,4.0,457
1096867,5.0,6029
1865181,5.0,7234
2536604,4.0,5926
2513690,4.0,7756
73364,4.0,6464
362144,4.0,1180
1263996,4.0,14584
452905,4.0,2920
2332233,4.0,17339
1389224,4.0,2755
538757,4.0,3538
272241,4.0,17468
1005705,5.0,12605
2368442,4.0,11607
233480,4.0,3333
2098963,4.0,4266
2168178,4.0,13763
1086635,4.0,6829
269043,4.0,8327
2449265,4.0,6868
1866818,4.0,2462
1800808,5.0,10418
125307,4.0,2992
2385435,5.0,8818
936713,5.0,9625
1024066,4.0,16002
2210674,4.0,17762
2156893,4.0,5862
1490109,4.0,13865
1240243,5.0,12074
1721469,5.0,10429
76366,5.0,10921
2110143,4.0,30
1227064,4.0,8370
1051757,4.0,9368
1575644,5.0,11315
24800,5.0,9728
887767,5.0,482
885322,5.0,12338
659176,4.0,14192
2218592,5.0,468
351238,4.0,17169
1979411,4.0,798
741376,4.0,7627
1607021,4.0,13555
71526,4.0,12232
2605208,5.0,5317
1349747,5.0,1905
2156196,4.0,9442
2021731,5.0,6833
1645216,5.0,16113
1161008,4.0,7786
442289,5.0,7826
2322240,4.0,3197
337079,5.0,2452
2124234,5.0,4586
2611202,4.0,3962
2481975,4.0,5775
413372,4.0,11677
561260,4.0,15156
2621129,5.0,457
2114089,4.0,5020
2268849,4.0,3078
2504181,5.0,2782
187385,4.0,15731
75156,4.0,12870
2131008,5.0,12453
1440952,4.0,8915
2107866,4.0,4847
435820,4.0,3860
595279,4.0,13840
1006340,4.0,6251
1404139,5.0,1026
657521,5.0,17008
426928,5.0,7179
2524933,5.0,10446
808958,4.0,3282
1437659,4.0,8954
1103184,5.0,5154
1974838,4.0,1590
1200886,5.0,1148
2038707,4.0,11696
138556,4.0,16272
872221,5.0,13293
1858547,4.0,14538
1662140,4.0,14999
624997,4.0,10820
1012629,4.0,4972
187472,5.0,2862
1662695,5.0,15209
2198999,4.0,12365
1820040,4.0,9032
1170871,5.0,8116
1669229,5.0,11613
1828633,4.0,7395
1670383,4.0,313
715856,4.0,6037
993035,4.0,299
1496095,4.0,17756
2138909,5.0,5760
1682346,5.0,6974
562361,4.0,3138
926977,5.0,6508
2617246,5.0,5054
1599664,4.0,16948
263983,4.0,16384
2147956,4.0,886
2279797,4.0,13081
2458343,5.0,11283
383831,5.0,9528
1262713,4.0,9592
48076,4.0,1922
61027,4.0,3756
470344,4.0,16439
703303,4.0,6971
2285499,4.0,6615
1160950,4.0,7048
202619,4.0,10041
1470819,4.0,14185
353820,4.0,10724
1782890,4.0,1659
1344565,4.0,14382
1571489,5.0,14134
453997,4.0,457
2572929,4.0,6500
2102295,4.0,5496
1150846,4.0,13534
2498863,4.0,12721
2393670,4.0,16169
779730,5.0,11077
2169034,4.0,11837
1893778,4.0,12473
1697818,5.0,2290
879484,4.0,6196
2623903,4.0,14621
1431056,4.0,13244
1947520,4.0,3368
1295603,4.0,9340
1391435,4.0,12435
1003341,4.0,809
1328748,4.0,334
2498579,5.0,9628
322337,4.0,2913
2309303,4.0,1571
247317,4.0,3446
1977461,4.0,10078
152081,4.0,14274
1681193,5.0,12869
1815056,4.0,12582
1808742,5.0,3371
500476,5.0,14198
401545,5.0,9080
2388128,4.0,12378
2362639,4.0,4472
50081,4.0,16765
1663236,5.0,224
368608,4.0,6037
2323821,4.0,2391
1022552,4.0,3290
643813,4.0,13391
393723,5.0,1962
473625,5.0,16879
566023,4.0,16825
1371712,4.0,5614
2466568,4.0,14364
1963352,4.0,3701
56741,4.0,14960
1581652,4.0,10785
241441,4.0,10625
293337,5.0,6037
1384113,4.0,16721
1774480,4.0,16498
2372342,4.0,3650
2107816,4.0,7624
572094,4.0,8413
1547701,4.0,16703
136918,4.0,2675
1369242,4.0,11837
333844,4.0,12785
1150205,4.0,16082
2345110,5.0,13787
2548035,4.0,4266
339645,5.0,4995
2472682,4.0,17176
1515418,4.0,6971
1639504,5.0,14382
400452,4.0,2122
2380831,4.0,334
904909,5.0,5561
1086447,4.0,3315
1350884,5.0,6329
2565354,4.0,14134
2066572,4.0,9818
1225562,4.0,14660
1420718,4.0,16139
730802,4.0,12140
2040738,4.0,2578
586004,4.0,9210
2266753,5.0,10814
2303680,4.0,11446
2530216,4.0,13437
273988,4.0,12838
779287,4.0,14149
2223819,4.0,4056
2009638,4.0,6688
2379620,4.0,15887
713590,4.0,2178
2112188,4.0,8915
2604271,5.0,6205
725468,5.0,16199
1168636,4.0,12493
1412906,5.0,17219
2632199,5.0,5582
2326630,5.0,334
2120767,5.0,4697
1105272,4.0,14209
1254763,5.0,3938
1986253,5.0,7833
215048,4.0,15807
1426715,4.0,10921
1308127,4.0,11040
2524292,5.0,14482
1487226,5.0,8447
248054,5.0,6974
290716,5.0,12804
268133,5.0,11152
1504229,4.0,2660
892990,5.0,8526
946972,4.0,6158
1230351,4.0,15124
2061554,5.0,8915
109408,4.0,3151
1848593,5.0,14557
2625559,5.0,12054
2291629,5.0,14869
1817143,5.0,14691
1583564,5.0,16605
911243,4.0,10243
1527472,4.0,16786
2456905,5.0,6736
2217725,4.0,12343
1625408,4.0,10886
1559883,4.0,7416
2345910,5.0,17088
2529500,4.0,6974
1702394,4.0,14852
1902218,4.0,4720
428464,4.0,14091
1634219,5.0,8945
1472064,4.0,8904
823945,4.0,12942
1187252,4.0,15205
1793171,5.0,17149
465698,4.0,12911
1763489,4.0,17508
208978,4.0,5926
363084,4.0,8393
1379640,4.0,2391
988271,5.0,5521
2436744,4.0,16242
1637517,5.0,1865
432375,5.0,6974
1070445,5.0,10947
2452881,5.0,16382
2234150,4.0,798
1977620,4.0,3320
1312928,4.0,10625
34406,5.0,2128
102513,5.0,7237
667145,4.0,1582
1537599,5.0,2916
1363315,5.0,15234
2374853,4.0,5181
1446775,4.0,13073
1921235,5.0,16879
2408695,4.0,7780
701513,4.0,1798
901720,4.0,17335
2314898,4.0,3309
653392,4.0,12785
1558294,5.0,313
123406,4.0,11717
274632,4.0,17154
2290816,4.0,3106
311505,5.0,9960
676900,4.0,16604
506473,4.0,17621
847739,4.0,3905
2344419,5.0,7406
2463759,4.0,9049
1139915,5.0,419
623519,5.0,15646
1275067,4.0,1744
1728061,4.0,9728
1804968,4.0,1307
767692,4.0,16941
1598950,4.0,5401
2333488,5.0,10607
1932831,4.0,16742
1893724,5.0,17295
942790,4.0,6690
1648347,4.0,9818
758487,4.0,16384
2151920,5.0,5401
2453820,5.0,15209
196392,4.0,9279
997236,4.0,13569
1209880,4.0,13081
1600232,4.0,10241
625026,4.0,3730
1559318,4.0,2523
898203,4.0,2372
1146740,5.0,14039
669518,4.0,9037
1522923,4.0,12732
2208368,5.0,15702
917680,4.0,1902
1378562,4.0,4656
2447355,5.0,3938
1872879,4.0,2186
506953,4.0,10162
1010200,4.0,16903
1172980,4.0,13081
2429983,4.0,11980
801989,5.0,8982
1528435,5.0,15531
1876833,4.0,9049
2542129,5.0,16711
1266917,5.0,8596
1100077,4.0,3523
2224160,4.0,12155
370250,4.0,5926
172759,5.0,10612
872451,4.0,16343
2014583,5.0,1193
26101,5.0,14219
2013101,4.0,10275
1649513,5.0,7057
511813,4.0,8644
1753367,4.0,14436
277433,5.0,7193
1793314,4.0,8644
1085738,5.0,191
1306629,4.0,15156
743723,5.0,9368
1902747,4.0,10928
1952625,4.0,11314
1484202,4.0,17381
2431289,4.0,7767
2185411,4.0,16668
1427839,4.0,16644
94677,4.0,13050
319529,4.0,14454
1950312,4.0,6268
1064540,4.0,12322
1917646,4.0,8585
2018853,4.0,4640
978155,4.0,3333
2166612,4.0,5732
31747,5.0,571
1272620,4.0,11607
1059468,4.0,5496
203133,4.0,1040
2247909,5.0,10042
726339,4.0,9598
1707757,5.0,4640
1556613,5.0,14648
2290314,4.0,5112
1937280,4.0,10094
1486501,4.0,2495
460982,4.0,2612
188613,4.0,14222
756493,5.0,10165
2233586,4.0,12232
2363217,4.0,7067
1296192,4.0,3151
2183854,5.0,7937
666639,4.0,14367
484420,4.0,17088
1102249,4.0,3825
574918,5.0,12918
604899,5.0,11209
162290,4.0,4577
2116230,5.0,5922
2603297,4.0,14274
1093038,4.0,7963
2385469,4.0,5239
1208246,4.0,10379
2551993,5.0,12582
712357,5.0,2122
2647888,4.0,13787
588639,4.0,1708
1513960,5.0,7786
1023907,4.0,6099
1816812,5.0,15084
233642,5.0,15861
2644765,5.0,13128
1007307,4.0,6702
979812,4.0,6720
1522244,4.0,2152
805082,5.0,7057
1801373,5.0,13392
1279433,5.0,17088
443091,4.0,2142
408645,4.0,13088
2104306,4.0,3966
1263762,5.0,14531
639664,4.0,6151
1772651,4.0,2171
1966316,4.0,16765
1996957,4.0,12778
514267,5.0,4266
351357,5.0,4306
961391,5.0,7706
247536,5.0,11283
238216,5.0,11040
1738784,5.0,17154
1845432,5.0,1865
1095930,5.0,9757
360264,4.0,14978
238640,5.0,9756
1281579,5.0,10042
866419,5.0,3662
2102605,5.0,16343
1467380,4.0,3605
2145072,5.0,4577
2074775,4.0,13074
254975,4.0,14780
432061,5.0,16415
2325871,4.0,9768
2648734,4.0,11209
1326033,5.0,2617
1986321,4.0,241
1615667,4.0,4330
2298976,4.0,6552
356020,4.0,17672
849500,5.0,16415
60293,4.0,252
425245,4.0,331
1120853,5.0,12675
2364405,4.0,10730
1943087,4.0,2152
974942,5.0,16384
526301,4.0,10820
1315654,4.0,14431
370913,4.0,2162
2068618,4.0,3624
670658,5.0,4306
910979,5.0,13580
1863499,4.0,13955
1349773,5.0,17085
233150,5.0,9681
1183332,4.0,5054
1664216,5.0,3972
477401,5.0,15472
1576837,5.0,798
1695723,4.0,7364
1101469,4.0,11077
1761177,5.0,12870
2452906,5.0,9114
1940797,4.0,10991
903138,5.0,8904
2047981,4.0,14590
214959,4.0,7234
874269,4.0,1220
789904,4.0,12305
1715,4.0,9940
981199,5.0,10185
2579125,5.0,15582
32183,5.0,1703
2057,4.0,1754
851178,4.0,14484
1746056,4.0,5087
2129165,4.0,8327
2013316,4.0,3282
1264396,5.0,8116
841504,4.0,2701
974169,5.0,17189
307720,5.0,13391
2437854,5.0,11614
1294212,5.0,12605
1318343,5.0,7193
63634,5.0,15862
572480,5.0,11283
1593775,4.0,11673
2513157,4.0,9818
2249491,4.0,1073
172883,5.0,13763
226240,5.0,8019
1236413,4.0,17761
1271750,5.0,9039
378420,5.0,6347
638822,5.0,9818
884955,4.0,6860
1443021,4.0,16724
2332186,4.0,13748
56899,4.0,1073
2621150,4.0,1129
2268800,4.0,10948
2072238,5.0,4919
1549803,5.0,16522
1588004,4.0,17154
22432,4.0,10424
1343436,4.0,3391
2027196,4.0,5908
555528,5.0,7381
2251611,4.0,12470
1605800,5.0,14574
2043555,4.0,7494
1795748,4.0,17627
1766934,4.0,6475
1447019,5.0,11701
2560813,4.0,2209
2570808,4.0,12074
1971889,4.0,2465
881929,5.0,1441
861874,5.0,1046
450731,4.0,9902
1299298,4.0,6030
2130859,4.0,5939
2544386,5.0,6205
1946921,5.0,6083
1423740,4.0,8603
1127458,5.0,11651
1351373,4.0,3148
1430154,4.0,7501
214254,4.0,12243
1282414,4.0,9381
951800,5.0,16793
464524,4.0,13466
2073205,5.0,14601
1365967,4.0,8644
2193044,4.0,312
1569140,5.0,3326
548601,5.0,6450
2384928,4.0,5293
494002,4.0,5169
118196,4.0,2992
790207,5.0,12343
1542691,4.0,16384
2633142,5.0,3917
1638285,4.0,13433
431015,4.0,12365
2311001,5.0,16262
847863,5.0,4149
1727642,4.0,14484
853135,5.0,12870
1592126,4.0,2662
1120091,4.0,15007
352254,4.0,5112
2399585,5.0,3624
1510483,4.0,10820
2647786,4.0,17157
2085473,5.0,3638
2158407,5.0,4590
812223,4.0,17405
982212,4.0,10832
1347814,4.0,2470
1734132,4.0,3355
626772,4.0,8754
1209911,4.0,6219
1062068,4.0,6449
2115046,5.0,16596
2009120,5.0,13955
1297626,5.0,16879
467910,4.0,14240
1753242,4.0,457
1273465,5.0,6050
1847802,5.0,14436
1504176,4.0,14039
2304852,4.0,3756
1033446,4.0,15205
1666072,4.0,11040
1113975,5.0,12799
54778,5.0,1905
1725868,5.0,3840
193185,5.0,7879
1229352,5.0,7233
1088035,4.0,10474
1417406,4.0,14072
2074573,4.0,1126
2406739,5.0,4956
830109,5.0,16952
667414,4.0,15116
2203182,5.0,1066
224679,5.0,6029
2115663,4.0,10287
1645377,5.0,6386
1953066,4.0,1962
474631,4.0,197
113152,4.0,11663
1372257,4.0,10620
1878537,5.0,13847
1981647,4.0,3917
175434,4.0,16325
732363,4.0,12074
2092323,5.0,15646
272875,5.0,12891
53376,5.0,1145
645694,5.0,7193
2258791,5.0,9960
329805,4.0,8669
500595,4.0,14410
2222815,4.0,7989
2145072,4.0,5922
681261,5.0,16303
1554715,4.0,6347
2298716,5.0,16384
1228922,5.0,11153
1186231,5.0,14439
1664465,5.0,13102
833799,4.0,17479
2375513,4.0,16236
214192,4.0,2443
580861,5.0,1625
1039372,5.0,15205
964228,4.0,1428
1264026,4.0,14312
1081598,5.0,16377
2435000,5.0,14313
1223912,4.0,16438
857459,5.0,2479
2130687,4.0,15563
2290508,4.0,17627
1419462,4.0,1618
1876981,4.0,11425
1009400,5.0,5942
2613315,4.0,9418
953010,4.0,11521
2157637,5.0,2095
311343,4.0,7055
615386,4.0,14209
188568,4.0,5094
2270840,4.0,9077
1655311,4.0,3824
1542180,4.0,12956
2418445,4.0,4633
419847,5.0,14660
1910854,5.0,8644
2345036,4.0,17506
1842917,4.0,985
539276,4.0,15807
2267293,5.0,7233
1736853,5.0,2874
1940787,4.0,4472
1905715,4.0,2953
2512128,4.0,16237
1553150,5.0,14702
1127358,5.0,8764
2134311,4.0,16113
827459,4.0,12676
964327,4.0,7635
2516023,5.0,9471
581102,4.0,406
1209950,4.0,6464
717137,4.0,872
1649513,5.0,11882
1618322,4.0,12014
2576232,5.0,10550
2494741,4.0,4369
1691277,4.0,8019
1455501,4.0,16242
1090777,5.0,13073
900015,5.0,2922
1167097,5.0,7744
547268,4.0,13582
1803550,4.0,758
962218,4.0,6497
1938377,4.0,5026
836945,4.0,11740
1068988,4.0,4545
1083252,5.0,7112
1690520,5.0,13402
244266,4.0,16977
782316,4.0,16063
1052493,4.0,17597
2546513,4.0,886
1419805,4.0,16605
2270401,5.0,4522
1160572,5.0,8782
2554259,4.0,16469
352846,4.0,11525
1022679,5.0,15296
9732,4.0,6037
464571,4.0,16201
2533412,4.0,13763
2093255,5.0,9617
270694,4.0,6758
1242605,5.0,12317
614465,4.0,1160
1899613,5.0,17187
1018629,4.0,4805
1839830,4.0,10158
1917585,4.0,11789
1009983,4.0,4043
1364146,5.0,9199
2041865,5.0,16532
1154329,5.0,5496
2408604,5.0,17174
1227734,4.0,15107
2450942,4.0,7038
2169295,4.0,15048
1901135,4.0,15063
48897,4.0,1220
1117838,4.0,15377
1459630,4.0,7877
230219,4.0,14538
379544,4.0,4266
1773139,4.0,5293
2104033,5.0,4345
969434,4.0,7590
2059854,5.0,15124
983069,4.0,16607
669951,4.0,11064
563297,4.0,9768
2118461,4.0,14831
2434187,5.0,14484
1328243,4.0,14856
50718,5.0,7963
1311197,4.0,5293
405351,4.0,12309
1718063,4.0,7967
1145353,4.0,6776
2397785,5.0,491
933454,5.0,3439
2148023,5.0,9628
794999,5.0,15409
1223518,4.0,290
2207493,5.0,6037
1235970,5.0,13359
2073155,4.0,720
1763147,4.0,9939
2360013,5.0,4789
524390,5.0,15057
1594270,4.0,6408
1892532,4.0,16598
1987073,4.0,14909
2394623,5.0,14320
1653521,5.0,10820
1520034,5.0,12034
1968165,5.0,13056
2526662,4.0,4219
497913,4.0,17697
436563,4.0,3309
2451227,5.0,3860
650435,4.0,17088
590368,4.0,4384
1960059,4.0,1765
251004,5.0,6166
1900368,4.0,3648
1941862,4.0,6911
121191,5.0,9471
631335,5.0,6287
2394202,4.0,12292
243619,4.0,5360
1696183,4.0,9960
372756,4.0,17169
583554,4.0,14691
596474,4.0,6902
1355040,4.0,17308
1098054,4.0,7937
1129824,4.0,5345
2084742,5.0,14315
1140048,4.0,7716
2460974,5.0,15563
2298601,4.0,6797
2430064,4.0,7523
1236212,5.0,2172
770648,4.0,5226
2118155,5.0,7691
2050555,4.0,12473
1210900,4.0,10225
976059,5.0,10734
257231,5.0,9886
2062167,4.0,7696
1976116,5.0,8117
1453928,5.0,8010
826696,4.0,4515
1937307,5.0,13524
518058,4.0,9426
772862,4.0,8644
1594618,4.0,7770
35714,5.0,10921
960777,4.0,6274
1094451,4.0,13707
875719,4.0,12077
2099301,4.0,2095
1429794,4.0,14074
643963,5.0,12470
1649964,4.0,16615
715146,4.0,3153
2256425,4.0,14999
992132,4.0,12232
1939693,4.0,12470
1722121,5.0,14664
778809,4.0,9882
1020188,4.0,1877
1754163,5.0,367
687403,5.0,4881
1875999,5.0,2465
119241,5.0,6619
1325534,5.0,11337
1437443,4.0,2152
790051,4.0,10550
1987421,5.0,5309
1457457,5.0,16377
663646,5.0,2743
1823990,5.0,15465
1218493,5.0,14642
2353276,5.0,4633
1201693,4.0,1307
1728128,5.0,12778
98572,4.0,1707
950247,4.0,1162
515213,4.0,12034
265257,4.0,571
2518062,4.0,17355
129501,5.0,17449
1993937,4.0,4577
1764835,5.0,14302
69538,4.0,1202
2038009,4.0,15048
2555055,4.0,1969
943428,4.0,2178
2003991,5.0,12582
2556571,5.0,2890
905622,4.0,9505
72630,5.0,17423
1815269,4.0,8872
2315051,5.0,12911
779469,5.0,7937
1494674,4.0,6797
1606385,4.0,4972
1253169,5.0,10986
1231889,5.0,8743
2477177,4.0,1406
584893,4.0,6166
1505732,4.0,3496
981883,5.0,7882
1062768,4.0,2743
1181013,4.0,361
124742,4.0,2874
2272836,4.0,10428
1188248,4.0,2462
2070798,4.0,12092
1439532,4.0,5190
702448,5.0,7237
350906,4.0,494
1325534,4.0,3972
2636989,5.0,11242
1426364,5.0,6274
2459091,5.0,3371
761256,4.0,6050
1706831,5.0,9628
227799,5.0,16452
1453192,5.0,6037
809978,4.0,2612
1739943,5.0,5515
1281882,4.0,5515
1248353,4.0,17295
1655648,5.0,5519
1410579,4.0,1011
920038,5.0,1180
2227105,4.0,1905
1675433,4.0,5628
1817346,5.0,15425
540019,5.0,7817
41422,5.0,883
1281150,5.0,8468
621026,5.0,9340
2181356,5.0,7303
703919,4.0,5775
1419935,4.0,12838
1912951,5.0,5137
1905121,4.0,4330
906517,4.0,16203
1140905,5.0,5582
922806,5.0,13959
2132873,5.0,16668
2131165,4.0,241
77992,5.0,17129
1540889,4.0,11781
979318,4.0,11613
830948,4.0,15582
2035595,4.0,14112
2204072,5.0,3670
2283770,5.0,16997
1629063,5.0,16201
40984,5.0,17259
872090,5.0,6386
1233879,5.0,1741
614579,5.0,1639
79257,5.0,14691
2488274,4.0,517
2570372,5.0,725
1093671,4.0,6030
74701,4.0,8181
681277,4.0,17008
1589349,5.0,6007
1147584,5.0,10970
1067749,5.0,2372
14175,5.0,6555
30274,5.0,14667
161251,5.0,8832
1991688,4.0,12238
1101746,4.0,14670
1036764,5.0,11607
163848,5.0,9882
845623,5.0,6066
813515,4.0,289
2622195,5.0,1905
710747,4.0,5767
42921,4.0,14574
1091922,4.0,3333
1695967,5.0,11089
2292583,4.0,5345
1743076,4.0,16793
1673053,5.0,11401
1147219,4.0,10947
951006,5.0,571
2594064,4.0,4306
2361606,4.0,14298
2163085,4.0,6206
999623,5.0,4683
1920318,4.0,11209
1405582,4.0,3825
206907,4.0,15393
1809385,5.0,17215
2097602,4.0,7240
1723314,5.0,2462
1159353,4.0,6196
2537333,5.0,4996
1257851,5.0,5561
1987171,4.0,3626
104923,5.0,13081
2560583,4.0,5087
539483,5.0,2890
515774,5.0,13389
2273244,4.0,5882
1405313,4.0,6206
145271,4.0,6037
898278,4.0,13728
916052,4.0,1962
450623,4.0,1615
1593780,4.0,8171
1312234,5.0,5604
1765538,4.0,15445
1590568,4.0,10557
2452079,5.0,17169
198931,5.0,2782
546546,4.0,1250
1287877,5.0,5582
973538,4.0,1408
355103,4.0,10428
1569593,4.0,1615
1961410,4.0,10123
313383,4.0,1682
2070903,5.0,16532
751829,5.0,5621
113439,5.0,4432
328246,4.0,4951
1835473,4.0,8077
2203889,4.0,9108
1547244,4.0,11478
524218,5.0,5760
329890,4.0,15949
2383581,5.0,11662
264484,5.0,7617
577674,4.0,1962
563179,4.0,10359
2360021,5.0,6237
411792,4.0,16068
1313596,5.0,8327
2477775,5.0,30
1672504,5.0,16139
2414138,4.0,8840
1879000,4.0,2095
1200658,5.0,8687
1561703,4.0,17027
1459791,5.0,13813
1075779,5.0,5732
960129,5.0,17402
881702,5.0,6849
2571786,4.0,758
1460915,4.0,7364
756259,5.0,11638
2131120,4.0,14646
1702408,4.0,17149
2467136,5.0,3624
2338064,4.0,13402
350266,4.0,3290
329958,5.0,3535
346760,4.0,3612
732104,4.0,8337
1379133,5.0,14215
1832701,5.0,9939
1867839,4.0,5345
1697256,5.0,13567
1187791,5.0,16242
1286183,5.0,14047
1773567,4.0,16954
1739568,5.0,11173
593674,4.0,11888
2453603,4.0,7293
1111662,4.0,17221
1551180,4.0,17512
217619,5.0,345
2092125,5.0,14550
2384706,5.0,1324
2274717,5.0,14780
1748546,5.0,6029
1235191,4.0,10212
1375493,4.0,8915
856829,5.0,15582
2129407,5.0,5805
1847890,4.0,5054
2556483,5.0,9189
2387953,4.0,12090
2395368,4.0,5926
1653098,5.0,5924
1838238,4.0,1905
816897,4.0,4661
