3587,7448,11322,12124,15431,3740,3719,12173,4485,17730,4680
3588,10679,37,7170,5383,7692,3139,12826,5353,10738,7793
3589,6217,10978,820,8193,4494,2268,2681,11539,2573,10377
3590,15979,16329,11890,1709,10822,3013,818,12894,10222,486
3591,3623,12240,9983,10,4581,3748,2016,17457,3807,10096
3592,17568,735,8741,10949,3037,888,17679,6601,17579,13021
3593,13100,10970,1618,3446,16285,473,14210,16400,431,3879
3594,915,2373,3562,2930,12961,12137,2530,14353,10014,9291
3595,650,5890,15619,10996,15647,3563,2284,5524,3198,4402
3596,2496,9943,14732,16014,1831,4036,469,9411,15950,11611
3597,4637,9586,15028,3504,1928,6009,17639,12212,1755,4362
3598,12950,16392,12509,9374,7711,12190,13657,1895,12064,6225
3599,12626,3887,12578,1735,5402,1111,12442,14335,17263,405
3600,12908,17209,10481,13339,13133,1592,9695,15906,10026,5170
3601,50,249,13454,2898,8712,1056,8766,16462,16166,5904
3602,1493,6944,4186,11217,11116,917,5535,7540,565,8947
3603,12318,13289,9456,10720,13421,14570,6878,9514,5161,4605
3604,9515,9650,4368,17561,1614,13509,11066,320,3031,12516
3605,4306,2862,1905,2452,3962,3106,798,607,2782,571
3606,1296,873,2023,3011,6043,6314,39,4263,38,11433
3607,8153,10638,7187,17731,8069,12990,15349,15559,7480,10332
3608,5360,15296,11165,11701,10027,7745,10042,2782,798,2452
3609,3287,1422,12589,7016,1980,15324,15428,4769,10869,5596
3610,1798,12435,1799,607,3427,1744,14367,1905,2782,2152
3611,2122,571,312,175,2862,1865,4306,788,11064,329
3612,16452,2443,2953,3148,4227,1144,2000,1367,299,2209
3613,6057,10467,1553,8709,954,1130,843,17305,10564,7650
3614,2224,4961,12120,3774,2501,7725,11617,5756,5348,970
3615,14828,6085,15016,1595,13107,14704,3887,1735,10277,4249
3616,3706,1510,847,12049,9572,5828,14015,5599,4935,13395
3617,1406,1905,3106,4306,607,3198,2095,3860,3427,2862
3618,12806,4430,6694,6089,8319,5491,1910,1538,2031,2744
3619,1806,12502,3508,13875,11712,15131,1189,6209,12571,17122
3620,1752,4844,7460,1641,402,6217,9305,14015,87,3171
3621,10917,8125,15498,13715,991,6926,3362,7044,1508,14988
3622,1673,16291,13128,11846,1837,5857,10230,4816,12593,3798
3623,443,3591,12240,2016,10130,4581,6066,11911,17449,3371
3624,2782,1905,2452,4306,2862,2372,4432,3860,1798,3925
3625,5591,2149,12745,1175,6273,6618,2986,5642,3758,424
3626,571,175,1102,2122,1865,312,2862,11152,3756,457
3627,17166,7372,12963,14015,816,7717,87,7567,4839,10523
3628,2849,6737,10202,4395,12030,16483,1820,5125,1474,2327
3629,6984,8776,2330,8472,11504,12351,12955,7792,3284,6770
3630,11316,2330,3199,13012,12829,10269,12199,15995,8727,14268
3631,3056,12808,1371,13616,16759,8646,15697,3540,10303,14247
3632,6293,276,11146,10303,13038,11953,14736,1519,975,12990
3633,5739,5284,1584,6033,6719,2039,11241,4655,8979,2062
3634,7435,2304,8409,2521,14652,11303,10013,7864,4147,8219
3635,13919,7296,5173,11379,944,3083,5079,813,15656,15227
3636,15187,8127,12256,12341,9490,10252,1247,4720,5994,13613
3637,6636,10258,2082,1960,14015,2604,13929,10652,10355,5172
3638,2186,1307,483,3427,3860,1220,1428,4432,607,2152
3639,4215,17022,15504,9703,10798,8150,8245,11261,1186,11465
3640,11254,3921,2680,17452,11263,5076,13638,16859,4149,252
3641,12020,9931,2681,16845,3671,6217,13260,10812,11876,820
3642,367,4377,16379,8174,4109,6080,413,571,16969,378
3643,3482,11550,12572,9173,13016,10390,2984,2688,1705,7941
3644,15697,7013,16574,14736,10675,7075,6257,11953,15589,10303
3645,7550,2466,11557,9895,14988,16935,2971,3257,7292,17444
3646,1461,12208,13278,14442,7975,154,11184,282,2787,12438
3647,2504,9721,12276,3507,11033,11530,13236,11019,5750,14015
3648,1905,4306,2452,2862,3962,607,798,2782,3605,571
3649,12218,3269,3423,10433,10159,5652,8526,9578,11573,9548
3650,1798,4306,2862,1744,1905,607,798,2782,2452,10042
3651,12522,549,6699,12174,10923,10870,17005,17465,9721,9799
3652,68,8284,15917,8792,33,13541,5297,2433,6783,9618
3653,1189,10399,17477,965,8296,9213,10689,3869,17548,6209
3654,9230,6901,3026,10126,1269,17531,1678,8797,9056,14886
3655,9600,16832,3311,7848,3219,12610,17013,4502,4199,14551
3656,9301,6711,816,14340,4973,15301,8816,10416,6645,4264
3657,12543,1656,424,17097,2149,413,3253,4652,15803,1075
3658,16138,4158,9792,5703,2075,8322,16621,623,16652,3188
3659,9455,2059,2798,16664,155,11333,1346,2789,997,3432
3660,86,4532,11181,12217,9462,6427,1383,8028,10496,16054
3661,11793,2581,11554,14015,2704,8620,7372,737,6658,4743
3662,4054,6093,774,2448,11068,12100,6633,10072,7393,871
3663,7768,15680,14201,11448,12915,1331,17750,14836,675,13611
3664,14575,7540,3602,9200,2446,2587,14015,2607,7092,1493
3665,10348,2565,16833,10587,13361,928,388,137,3096,2678
3666,2431,4367,2445,275,13039,6417,16468,4599,14981,4138
3667,14652,11555,12275,9062,17393,11340,1650,2953,11544,4256
3668,12731,4691,5445,4383,2861,11456,1441,16237,8282,2566
3669,10008,2179,5726,12268,7120,13037,10530,7687,6242,2611
3670,5033,2095,1406,3860,2470,2152,3427,1962,607,1905
3671,8922,3800,13947,1970,15943,2333,10312,739,13871,17404
3672,10212,9440,2823,12763,12843,11886,5727,3650,7483,4089
3673,13699,15690,2719,3409,1002,774,1069,7027,1628,12805
3674,17726,432,17633,14766,497,14758,10227,8609,14696,11028
3675,2569,16003,3754,14003,2269,6966,275,4964,989,17281
3676,2204,2535,16319,2089,5453,15191,17717,15232,747,4002
3677,1629,6154,10824,6853,27,1473,9976,10136,15486,11492
3678,5106,9903,10256,4092,1092,12452,8855,8839,2493,2668
3679,4916,11504,5759,16020,9706,2846,16681,2330,12787,12209
3680,191,3925,1905,2186,1307,9882,3427,985,607,1406
3681,9484,15935,1701,4758,3361,6181,4728,7972,5336,5889
3682,12434,5000,12786,9663,9329,6515,10089,8543,11993,2500
3683,10059,17462,11415,9372,8762,5077,12829,13308,17110,11033
3684,10491,798,1798,12904,2452,2862,1148,10042,2782,1905
3685,3324,16311,8982,14631,12482,3570,13457,15732,14322,13047
3686,10240,9859,2254,6343,353,1645,1862,12238,2499,11479
3687,12162,116,3821,3271,12844,10402,17666,12197,13988,16331
3688,16034,2604,15056,10332,2766,16576,4960,11686,756,12177
3689,17293,3713,6437,6014,16357,17398,406,2617,8333,11132
3690,5268,9498,16593,10893,11508,3348,1000,477,4011,3212
3691,6766,4673,3319,15749,4097,4218,9918,3236,6259,3261
3692,3908,12561,10484,4128,15607,8833,12216,16191,4301,1480
3693,5260,15202,13671,1587,9813,1899,820,4620,2573,16618
3694,6331,2446,8762,72,2936,2620,1480,8056,1383,1548
3695,9783,12873,4711,1614,8939,9698,14620,7623,12597,9682
3696,7589,12096,12896,2640,524,1746,11242,16869,10152,12892
3697,15412,12041,15845,9284,3361,14084,2681,13079,3483,10498
3698,13454,6815,2330,10410,15744,11460,549,11504,12174,15318
3699,2976,2859,15872,12545,5559,3081,7348,9413,13620,3130
3700,16034,13190,17557,11782,9499,13301,14348,9366,16888,9854
3701,3207,9578,3955,12988,3009,535,988,14554,9761,11075
3702,7288,4050,16340,8820,9201,15855,12701,675,16571,7946
3703,108,11400,3256,357,14233,9279,2009,11173,3756,17127
3704,12479,2453,1449,3712,15711,1315,12590,17032,12692,16656
3705,8900,11055,4076,12269,16972,12036,10058,5458,2933,1559
3706,3616,4186,4391,917,2636,1510,10735,8956,11353,8478
3707,4593,6757,3931,17231,5077,14950,2318,5649,11766,1698
3708,4244,14256,6748,11582,3375,7501,10844,2921,14832,6330
3709,15940,11856,11194,1039,3696,11735,7152,9405,14371,13596
3710,692,2460,994,14731,1939,3725,629,14646,13974,12014
3711,4955,11006,627,5586,4958,16753,11482,2035,15608,635
3712,12479,2453,3704,17032,1315,15711,4154,11230,4851,1449
3713,2112,2395,3333,197,4402,2862,2617,3860,11663,4306
3714,7807,989,4634,17303,2519,645,10695,11911,846,2016
3715,1799,2001,1798,118,3610,9960,607,3936,2200,2186
3716,17671,1324,1974,2122,3148,9818,14869,5113,571,2443
3717,5742,161,13831,15359,13374,8890,9936,840,11081,13096
3718,1438,4337,16589,1403,3386,16829,15237,5131,9957,3357
3719,15293,11322,3587,11281,4343,1086,857,14607,10797,3419
3720,11105,4798,7062,8053,437,6629,9348,6081,4041,5520
3721,5514,1296,11440,12168,11258,14370,1999,2281,13180,39
3722,13012,11504,13345,3041,2846,4672,2330,11769,12829,4732
3723,12479,17032,11230,12692,15711,2453,12590,1284,1449,9428
3724,7389,16754,9430,4353,10080,12244,12084,1800,9746,13129
3725,3782,10835,2252,1571,4402,13015,2460,937,4306,692
3726,10735,6452,10788,1942,8478,15390,31,9707,16402,4223
3727,11835,3764,9030,2909,830,12771,8615,13992,2616,4430
3728,2470,1202,13195,329,1905,2462,3648,1255,571,2095
3729,3645,5123,7550,3257,5070,2070,2661,14888,15292,1347
3730,571,4227,17764,3148,299,2862,4306,2452,2000,1180
3731,4404,13243,13037,13376,2966,13520,7856,2055,12973,5726
3732,6740,8403,14991,13222,8513,17300,1095,6560,284,10166
3733,6976,11688,12976,6806,1224,3513,14303,10300,3954,6162
3734,3529,4370,2277,14311,5799,12079,11887,8326,9949,12767
3735,3464,16031,14829,9446,1937,7238,12310,16379,10517,14673
3736,9578,535,3009,11227,3801,10159,9548,3269,3701,10111
3737,7076,6611,17486,8750,4772,6982,11609,17048,13340,9304
3738,10567,6277,2637,6636,12829,4584,6061,1309,16974,16473
3739,10325,6485,17010,11567,3974,16246,12427,16851,4133,12919
3740,5908,12173,2314,3223,12124,9940,15431,1832,10832,2348
3741,12779,339,3871,1259,8979,4853,4204,16383,11116,8947
3742,241,2371,3315,11754,1595,4284,7642,12671,16223,10620
3743,6910,11479,6842,10505,8316,10240,2254,15532,1976,14343
3744,4952,1626,11275,139,3241,13843,12457,12176,11382,1520
3745,39,873,17425,1296,6043,11433,9251,2023,6314,1375
3746,7239,518,11926,14408,15717,3730,15858,10446,2498,3153
3747,12065,11237,8140,5359,10134,454,4528,15322,15363,17543
3748,11504,6628,9706,12437,2330,2846,1390,11841,5934,17488
3749,14376,15302,13079,16121,14829,11093,3721,13896,6592,12162
3750,10266,10784,205,15324,2210,12780,6477,2682,3346,2412
3751,5192,6280,229,1647,3509,1335,17210,2818,17645,11328
3752,16979,3304,9722,6435,6789,2794,16426,10783,5109,4085
3753,12644,12123,1454,4423,15961,6621,17592,1924,12472,1342
3754,13657,3832,17142,16130,10399,14649,10815,15638,14826,87
3755,1942,12049,4223,11738,3973,10788,1690,5370,914,9802
3756,571,2862,4306,3282,1180,2122,4356,798,1905,1865
3757,17389,14704,10476,14372,17382,840,10489,2525,925,4253
3758,15677,2122,3824,311,12102,2149,424,1142,9170,15733
3759,11350,14723,3357,16090,12688,6437,13435,9036,188,10622
3760,5304,11916,3055,4229,15989,10552,15690,14052,7644,2719
3761,12819,10475,4900,6636,17519,2564,10238,13325,139,17041
3762,11159,2264,1436,13021,8488,12969,11402,4020,1767,12117
3763,1175,15759,5612,4392,2465,3824,1295,788,3489,4171
3764,12771,9030,12362,3727,8615,1950,1852,11835,11599,13992
3765,7131,2755,9828,636,2757,1661,10935,12140,16535,12605
3766,2868,2284,5499,831,9740,11679,17539,2920,11103,3397
3767,8762,1752,3568,13670,3805,8056,12041,13236,13308,14394
3768,12243,9613,9298,3680,330,12818,11090,11677,10337,10378
3769,15784,2114,7569,2057,4978,17682,4098,14031,1495,8226
3770,15258,11876,16750,4475,2426,4797,11545,10754,6217,870
3771,13672,16817,15630,5796,13578,12728,2345,15487,14282,6467
3772,11031,10481,7752,3743,11787,6264,4911,414,1200,15034
3773,13149,14431,7117,1521,1218,17756,12671,15814,11754,14666
3774,4957,4760,1981,2031,17392,2084,4430,5756,3618,16326
3775,6586,4298,2853,11811,13484,185,15285,15988,6578,1853
3776,11793,11006,1753,3711,8620,1577,5210,87,1397,7410
3777,4405,17397,1728,8336,4819,5636,5406,2981,223,10598
3778,16944,954,1833,1046,12798,275,862,1094,4546,10633
3779,2597,17447,7832,7923,1067,10387,7819,6165,12441,15942
3780,377,11083,2630,6321,14052,14268,12915,2246,16116,16849
3781,8730,14239,6253,3163,12777,15291,1658,6590,4038,10683
3782,4306,2862,1905,607,3106,1798,2782,2452,798,3860
3783,1678,15298,279,5928,8889,15859,9230,6299,2283,10126
3784,15270,13957,16133,15419,13754,11236,11815,7850,13819,15143
3785,8967,913,917,327,3602,9104,1493,11116,9807,16073
3786,12209,11946,5002,15173,11692,9978,87,6636,10106,3788
3787,413,2122,3917,4488,571,1865,9170,4345,312,2578
3788,6061,14872,3786,2550,17038,6636,9541,2201,11704,1841
3789,3119,11839,9499,741,410,2232,8031,7663,4162,2571
3790,4965,4958,2446,2038,6069,15608,15085,5586,4975,1405
3791,16370,8247,10296,8766,15113,11355,8088,10923,249,9907
3792,13222,13332,2785,7106,9880,3916,7592,12674,9412,6022
3793,8592,14015,10727,7593,11856,2569,13345,11561,8273,653
3794,3012,1730,14428,263,17309,15423,8224,11052,4626,16434
3795,8300,13657,14304,10443,11930,4619,6896,145,3902,5134
3796,8046,10101,789,9593,14568,2493,1096,17614,1329,9355
3797,14445,15556,7912,11773,7787,5134,901,2677,1178,4965
3798,14280,798,2862,199,241,3290,4306,12293,9818,2209
3799,11715,11458,15708,4349,10127,14537,1339,17119,8986,11272
3800,10016,9948,10794,15834,11834,12245,13247,16331,9758,1966
3801,11227,992,9175,12919,10111,400,14434,6587,3736,535
3802,1944,5122,15596,9795,114,13668,5916,14415,15088,512
3803,11734,16015,585,10052,5427,14102,16269,12285,12341,12001
3804,10144,2051,1425,599,12145,7756,14430,11372,10221,1589
3805,8762,13308,8056,12362,11415,3083,17110,1548,1383,4332
3806,2330,7945,11504,2846,12829,1993,14015,130,3041,11841
3807,9048,4671,6731,2326,1364,12102,6454,4345,12500,11590
3808,14377,3743,1862,11479,4888,2499,983,6706,6910,7980
3809,10041,12763,11485,1120,10886,10236,12539,3725,6291,11192
3810,11399,3138,9442,15887,10168,3254,12476,191,4341,1983
3811,14247,4530,13616,13038,8646,3631,16759,12749,5568,7588
3812,4060,2380,11038,711,16713,3538,3826,11789,13978,7641
3813,5541,11069,3524,16854,2689,11509,15528,11710,9968,2776
3814,4330,831,1145,2152,12399,3463,607,3670,13050,1406
3815,9013,16323,8693,543,1729,9448,11067,11456,13993,2861
3816,10012,13648,12913,11356,2757,3840,13298,12580,11199,2375
3817,985,2452,191,3925,9882,1905,12785,3427,1798,607
3818,14007,12045,10875,321,11374,12654,2627,4176,4379,2725
3819,10338,1271,17011,4448,6300,11190,2292,3164,9416,10529
3820,3459,9553,11504,9238,2330,9601,8193,3199,14043,140
3821,5550,1727,11258,14375,16080,2546,761,15097,4015,15845
3822,11396,15878,4006,16817,10793,15658,6780,11694,2717,11867
3823,3855,11973,8410,15456,1407,16395,237,2644,12182,4834
3824,175,788,2122,571,2178,15425,1865,312,329,457
3825,1428,607,4432,1798,1905,4306,2372,2782,3860,1307
3826,689,3538,12305,1144,9617,1542,4330,1590,313,2953
3827,3389,8321,10738,9191,7793,37,7170,10709,10679,5353
3828,17741,6683,15867,8328,8124,15237,2096,16630,10836,4310
3829,7329,177,9894,1430,14373,13929,9284,10932,4314,17690
3830,12810,10274,9288,1971,693,10503,5957,381,11080,10712
3831,17399,16980,4018,6261,7480,11444,9,2253,13168,11534
3832,2065,87,3754,728,8813,16130,10727,11830,12981,12917
3833,11802,8522,12884,13230,1851,13934,13442,3582,10372,10560
3834,10794,4093,7254,17718,3399,3411,9251,11319,1725,15262
3835,2001,3715,4612,12160,4341,10123,12476,3936,1799,16181
3836,11424,10434,16084,321,13730,14863,17143,12654,1835,8047
3837,9165,8133,6873,2974,12788,9118,15127,1623,1730,3794
3838,455,8919,8053,4602,9212,16609,15184,7876,8885,101
3839,4313,9282,2846,11450,92,3327,9691,3175,5381,10535
3840,1202,4369,12343,2462,13298,1744,2095,705,2470,1798
3841,6492,17239,2756,9923,4118,16822,2551,11551,14971,3025
3842,8713,5504,10028,13743,12492,12135,667,3288,4552,9192
3843,7567,14398,16737,87,17365,6217,4735,16020,13498,12963
3844,8069,14345,17577,15854,1640,7477,7546,15961,12053,10931
3845,10377,11568,6798,2426,5213,9391,2573,13589,9478,2970
3846,1010,6100,11492,306,11298,1473,10136,17228,12510,4006
3847,10253,6542,4926,843,13219,13453,3160,4327,2867,954
3848,10649,6435,8686,2253,5109,15115,5102,6789,4292,1484
3849,12541,1492,13607,12866,15859,7417,4153,548,3505,13554
3850,8069,6770,134,17731,1900,15986,1924,714,10638,14765
3851,10092,1006,12443,12599,11205,14058,25,11470,1402,2506
3852,267,14195,1015,10087,16218,4005,350,4550,12759,12423
3853,8368,17142,15179,16654,10648,14102,336,13553,4362,8718
3854,5476,5980,4249,17184,14828,9485,12840,3887,1098,10299
3855,3823,1407,3387,237,8833,2941,13096,1327,4128,4834
3856,16836,16974,13528,8769,17731,7187,11179,8153,15650,4734
3857,8949,8284,15593,493,5803,17345,14573,17352,7315,10373
3858,12497,3463,16768,758,2136,10505,1502,7633,2395,15532
3859,7992,2738,15901,12275,10271,2304,8239,4278,1229,672
3860,1905,2095,4306,607,3962,3938,1962,2782,2152,3427
3861,3897,11592,11803,698,11943,4132,4967,7506,9504,4404
3862,15443,12570,1066,9265,12092,1843,3610,12785,3427,1799
3863,5516,1481,424,2464,4881,15404,2149,720,1700,6454
3864,1905,2452,191,4306,2372,2862,2782,12155,3938,3962
3865,8543,12349,3416,10033,4136,11687,749,4569,10526,13119
3866,10891,12772,13460,16818,7981,16774,260,1159,5460,9291
3867,4654,4821,14697,1635,10623,1185,6727,2565,15611,12883
3868,8708,15359,4973,13374,1964,5742,3717,12139,3987,12440
3869,10689,2998,9213,7531,10706,3653,6209,7504,11112,4572
3870,1466,3355,3265,4479,12667,4488,4364,199,10774,3756
3871,3741,12779,10213,11541,9409,15312,1647,4204,7689,16409
3872,4381,3438,4385,2479,880,6249,4823,14807,13206,9133
3873,13929,2710,12548,10976,14373,8305,10932,14015,15638,1899
3874,278,6705,2970,12616,4093,15834,39,17121,65,13247
3875,2578,3282,482,1865,17174,3917,4345,2743,3371,2122
3876,5754,6217,7372,11280,6636,820,12380,1397,17470,11793
3877,11027,2703,10932,9284,9894,11561,10672,9821,13929,9698
3878,9678,917,16473,14117,5969,6319,1611,7504,16334,15605
3879,10662,473,17112,1741,6251,17628,3446,9913,10019,1983
3880,807,9712,10345,1969,4912,6110,10433,11573,3544,104
3881,11669,7935,13970,7183,15137,5622,3168,3471,11301,11605
3882,433,1976,11005,1140,17027,9392,11479,2876,5625,5875
3883,13104,11501,13911,9736,5382,14612,8834,14684,13344,506
3884,15190,8969,8988,6213,1724,16576,12199,15823,8203,13497
3885,8073,13169,6435,4292,8686,10649,14573,1484,1154,3304
3886,2015,9242,8736,3900,2813,2578,15930,9241,12975,11630
3887,12578,11180,1735,10601,6085,10276,13107,405,2965,15786
3888,11843,12397,16860,4145,14383,14381,15947,5510,17641,6882
3889,7786,3282,3756,15984,2016,1466,11911,443,482,13840
3890,2457,1046,2580,758,13488,14364,16406,1145,11265,16082
3891,2115,11879,7195,6658,2,15376,2573,10549,11212,6217
3892,16574,7,14597,14099,1928,17362,17736,11953,13208,1519
3893,571,175,2862,11064,2122,798,4306,9049,788,2782
3894,273,2391,1962,111,334,1046,1145,17506,13471,14940
3895,716,14353,2666,8088,2997,82,2530,12007,6300,17331
3896,15152,7578,11650,8733,9626,3394,5014,7804,1973,11071
3897,698,4132,9167,4967,11592,4404,7506,11943,7120,17582
3898,17011,10548,5316,17331,14353,249,1308,4001,14730,13307
3899,1981,3774,8927,2031,1745,4193,4322,970,5866,8479
3900,2578,2015,6450,2813,9242,2122,17431,424,3875,4345
3901,1419,2604,14399,5500,2534,14102,4854,17142,16996,5757
3902,11979,2416,9374,1850,6118,15607,12216,6307,3795,1327
3903,3274,12071,1509,2173,788,3728,2470,15209,329,10436
3904,1605,11434,8681,8261,3429,7132,1809,17373,14833,6078
3905,4306,2862,4043,1905,2452,2112,571,3106,3962,2782
3906,4802,7660,12871,15193,6086,11586,6669,10264,5231,10439
3907,5672,3364,3414,2167,12307,11254,252,15444,11512,2212
3908,15607,2446,3692,17620,8833,1407,795,5585,3694,4975
3909,1195,12812,14222,13904,1326,2275,9062,17511,7656,3338
3910,9737,16620,7278,3122,84,428,3663,10064,169,11458
3911,5659,4413,1866,3535,10646,17323,4103,337,4346,2316
3912,10052,14925,4201,2339,11919,13010,9738,235,15787,13921
3913,10800,14008,16078,16207,441,6898,16691,805,15701,13713
3914,6590,3163,1658,3005,11160,12658,17314,11369,4038,6175
3915,17685,5022,8790,12130,14293,10025,9631,5980,2889,9733
3916,7106,11339,1342,3337,938,8924,3792,6558,15299,2477
3917,1865,571,3282,312,2122,3151,2862,4306,4472,1905
3918,6128,87,11274,11044,10815,3373,2926,10443,4365,60
3919,10010,995,6879,188,16487,14310,13812,6798,17300,15854
3920,12014,2376,2395,12224,6771,819,11663,2617,1975,3161
3921,16660,8105,3414,252,255,14113,2171,16222,12002,15616
3922,6246,6253,1630,2042,7305,14597,15663,2330,14236,14850
3923,15578,295,3085,13098,10928,2095,1509,10436,5318,3161
3924,159,6241,1480,4347,1468,11017,6331,2620,13735,9612
3925,468,2452,191,1905,4306,2782,3427,607,2862,3860
3926,1833,4472,299,30,2800,13466,3320,1470,1145,2499
3927,13177,9150,2162,17307,8468,15861,4145,6142,13506,5700
3928,12999,1476,2862,4306,270,571,1905,12184,3962,2112
3929,16410,10579,3304,6493,16426,5109,4892,6435,5216,10796
3930,4795,9313,5077,10059,8023,12829,12033,9721,12362,9589
3931,4593,6757,3707,17231,11415,5649,17110,17462,13308,5077
3932,10556,12390,6928,81,14556,12354,17613,8369,588,12356
3933,2846,13560,11393,4436,4213,917,14015,5098,17470,13431
3934,2383,419,8428,2775,6469,12279,14576,7369,4159,1830
3935,918,2465,11165,10451,2554,2122,13082,3489,241,3605
3936,2200,1975,985,3427,9863,3825,3925,4056,607,1798
3937,14068,10498,15845,5966,9300,9839,1829,3413,11093,15302
3938,3962,1905,4306,3860,2452,607,2862,2782,3106,3427
3939,5381,5189,92,10535,16221,8747,9691,13329,3175,2608
3940,10326,13162,11175,3602,12320,565,10735,7540,17566,13800
3941,6317,5974,16722,3602,15019,764,10869,6277,12051,2396
3942,1843,10344,1798,1799,3610,3427,607,1744,2152,12435
3943,3995,4288,5061,6913,2132,11571,8212,2216,12624,8406
3944,2884,10695,12667,12523,2015,9242,9241,14259,4890,16041
3945,2810,11382,11504,130,12765,1429,2330,15448,5715,9313
3946,3256,8938,534,7462,9279,2905,2558,2578,9331,3510
3947,4347,11386,11856,13243,15828,8971,10120,1286,15180,2241
3948,8882,14620,11791,11689,8718,9708,2817,1319,7313,1269
3949,46,12262,17591,551,78,8683,12546,17187,7827,14134
3950,17391,14808,133,17493,9474,15832,10362,13199,8298,10347
3951,12303,8434,2711,10012,15224,956,13232,9844,3988,3923
3952,12239,15106,10292,14048,12556,9358,3291,16807,7074,16734
3953,12964,7372,9446,13613,4338,1397,6636,6217,15023,17142
3954,11227,9472,11573,12011,14434,10433,14642,2043,4135,3315
3955,1912,9761,400,3207,3701,12988,7547,535,988,14303
3956,12041,13560,7872,6402,2846,14015,2387,5011,12241,9484
3957,6191,5654,4582,8083,7182,13758,10244,11381,3375,10870
3958,16524,7445,3405,2162,11236,9274,17307,11815,4145,14468
3959,17130,14802,17173,8660,2107,10737,17645,12779,13537,287
3960,16596,4135,12074,3364,2890,1703,4330,14185,3538,11446
3961,2797,3074,14270,4455,11728,16603,10487,7422,1873,14904
3962,1905,4306,3938,2452,2862,2782,607,3860,3106,1798
3963,16576,10415,10843,10049,7818,2766,4975,9930,1281,9284
3964,6636,464,1635,14792,1003,16054,14015,16576,13431,6217
3965,10825,1277,13669,15155,10460,1552,6070,2218,10918,5840
3966,1220,2372,886,1102,4432,2782,4306,3624,2862,1428
3967,3304,4292,16979,6435,16426,9722,1484,2794,6789,3485
3968,1390,3748,3074,6628,12669,2151,17488,8573,144,14854
3969,17018,5009,17722,9994,4114,3358,11150,14819,10127,14124
3970,12186,13326,10920,3975,12304,9596,14504,11427,13082,501
3971,15600,198,13733,6980,967,2364,2417,633,5439,14878
3972,4369,1202,705,2470,10928,2095,4289,13298,12343,1744
3973,15054,11175,1942,11738,9071,8013,16455,1493,16402,14059
3974,2083,1596,6854,1272,9311,1912,11075,5416,16851,9715
3975,2916,13326,3510,7336,15317,1408,3265,14342,11427,12667
3976,6370,10298,3133,11153,2176,4240,2228,12334,17455,8010
3977,16353,15709,1577,8364,13903,2091,637,4436,10250,11108
3978,3357,3718,11350,3152,11897,4023,701,1497,9911,13656
3979,17260,11947,10968,2774,12353,17737,9736,12613,9732,10717
3980,9832,13980,15665,4020,1268,12380,14739,5452,12062,3214
3981,3516,2424,17734,11504,3555,11680,7816,1993,12437,2330
3982,70,11437,14872,3980,10336,3788,4020,10432,12241,3764
3983,444,3989,11793,11041,1577,7816,7372,2604,1283,1397
3984,9964,3403,16995,8861,1969,10951,2701,6373,10560,2043
3985,4000,1397,7372,8620,20,15665,14015,6636,4338,2232
3986,7074,12556,8637,2329,52,1126,11326,1707,9044,9820
3987,17001,13742,14057,16500,12061,12585,11111,9106,17257,8088
3988,8215,10568,676,2751,5621,10645,15473,10673,189,3161
3989,5364,1397,1577,434,12380,13834,4929,8573,7372,12928
3990,2251,12810,10274,13244,12160,10123,1810,10872,10503,11679
3991,4404,2364,1576,15467,13700,6980,12437,5424,2914,2966
3992,13597,9454,6010,11415,12829,9420,1752,11951,8762,17297
3993,2831,11620,10979,16260,5506,10300,9535,14809,952,961
3994,14532,905,5934,13237,17577,11504,8513,820,9273,9186
3995,3943,4288,5061,11571,6913,5066,8406,12624,2132,2216
3996,2596,4020,888,12380,6573,119,8281,13021,1386,12117
3997,11429,630,541,13991,16102,7183,15723,5339,16838,11605
3998,11072,16687,7074,11172,10729,11635,1421,348,5258,9582
3999,11522,9326,7605,10608,1610,3542,6502,17707,8595,13523
4000,11953,5011,7,14697,14099,3519,13038,1567,14378,1519
4001,1271,16186,626,9370,6764,1258,15766,5316,17011,8957
4002,1321,6680,7113,11324,15232,6489,1461,11452,7279,1396
4003,13012,2330,12829,11504,6217,7945,2846,15783,14015,11841
4004,3554,3387,7387,10699,6307,9519,4301,12190,15556,161
4005,350,12423,1015,16218,10087,267,2440,1222,2300,4509
4006,11298,3846,1010,6100,1473,17228,11492,12510,17119,11883
4007,2104,3835,3192,10038,693,7125,4612,5894,8987,11687
4008,17354,5880,1275,4605,8573,11232,3352,3985,16206,4929
4009,6217,9643,14708,12041,9484,7938,13012,1916,2844,11723
4010,17282,17184,7912,8090,7594,15303,3120,1821,17732,1735
4011,477,9766,15294,10961,11383,3348,479,5508,7431,3212
4012,11405,12911,2866,10359,1542,3106,1145,2152,3368,13050
4013,10289,17684,15987,14859,2688,11142,8654,8860,9324,3851
4014,4282,4182,13012,1976,16267,5844,16288,6842,14343,6945
4015,11258,11335,4093,1727,12162,3011,11093,4312,5550,14375
4016,11704,10258,5790,2227,12883,9375,4654,12463,14015,9661
4017,1987,6657,13307,12064,9256,12927,14620,1278,797,14839
4018,1949,3848,6261,4615,2253,10649,13445,6435,17218,16161
4019,13852,10017,12733,10203,9783,4460,5857,10452,5344,9524
4020,119,11087,6573,13021,16650,7834,888,2596,1386,3996
4021,6208,6933,3607,5985,10931,2247,11375,17731,15961,132
